ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60609,25,06/14/2020,06/20/2020,25,1817,41,2954.7,862,7829,1402,12731.1,0.1,0.2,4,69,6.5,112.2,61495,60609-2020-25,POINT (-87.653382 41.812017)
60609,26,06/21/2020,06/27/2020,39,1856,63,3018.1,955,8784,1553,14284.1,0.0,0.2,2,71,3.3,115.5,61495,60609-2020-26,POINT (-87.653382 41.812017)
60609,27,06/28/2020,07/04/2020,44,1900,72,3089.7,888,9672,1444,15728.1,0.1,0.2,2,73,3.3,118.7,61495,60609-2020-27,POINT (-87.653382 41.812017)
60609,28,07/05/2020,07/11/2020,50,1950,81,3171,810,10482,1317,17045.3,0.1,0.2,3,76,4.9,123.6,61495,60609-2020-28,POINT (-87.653382 41.812017)
60609,29,07/12/2020,07/18/2020,49,1999,80,3250.7,1094,11576,1779,18824.3,0.0,0.2,1,77,1.6,125.2,61495,60609-2020-29,POINT (-87.653382 41.812017)
60609,30,07/19/2020,07/25/2020,43,2042,70,3320.6,1041,12617,1693,20517.1,0.1,0.2,0,77,0.0,125.2,61495,60609-2020-30,POINT (-87.653382 41.812017)
60609,31,07/26/2020,08/01/2020,65,2107,106,3426.3,1024,13641,1665,22182.3,0.1,0.2,0,77,0.0,125.2,61495,60609-2020-31,POINT (-87.653382 41.812017)
60609,42,10/11/2020,10/17/2020,122,2837,198,4613.4,1494,27266,2430,44338.6,0.1,0.1,1,84,1.6,136.6,61495,60609-2020-42,POINT (-87.653382 41.812017)
60608,50,12/06/2020,12/12/2020,329,5974,415,7542.5,2859,60897,3610,76885.3,0.1,0.1,5,109,6.3,137.6,79205,60608-2020-50,POINT (-87.670366 41.849879)
60608,43,10/18/2020,10/24/2020,182,3190,230,4027.5,2369,39821,2991,50275.9,0.1,0.1,0,81,0.0,102.3,79205,60608-2020-43,POINT (-87.670366 41.849879)
60608,46,11/08/2020,11/14/2020,515,4463,650,5634.7,3223,49065,4069,61946.8,0.2,0.1,1,85,1.3,107.3,79205,60608-2020-46,POINT (-87.670366 41.849879)
60609,34,08/16/2020,08/22/2020,79,2295,128,3732,1384,17365,2251,28238.1,0.1,0.1,1,79,1.6,128.5,61495,60609-2020-34,POINT (-87.653382 41.812017)
60609,43,10/18/2020,10/24/2020,185,3022,301,4914.2,1695,28961,2756,47094.9,0.1,0.1,1,85,1.6,138.2,61495,60609-2020-43,POINT (-87.653382 41.812017)
60609,46,11/08/2020,11/14/2020,452,4094,735,6657.5,2628,35828,4274,58261.6,0.2,0.1,1,89,1.6,144.7,61495,60609-2020-46,POINT (-87.653382 41.812017)
60619,17,04/19/2020,04/25/2020,120,549,196,896.2,601,1903,981,3106.5,0.2,0.3,5,31,8.2,50.6,61258,60619-2020-17,POINT (-87.60569 41.744737)
60619,19,05/03/2020,05/09/2020,71,702,116,1146,681,3157,1112,5153.6,0.1,0.2,5,43,8.2,70.2,61258,60619-2020-19,POINT (-87.60569 41.744737)
60609,47,11/15/2020,11/21/2020,351,4445,571,7228.2,2604,38432,4234,62496.1,0.2,0.1,5,94,8.1,152.9,61495,60609-2020-47,POINT (-87.653382 41.812017)
60609,48,11/22/2020,11/28/2020,230,4675,374,7602.2,2004,40436,3259,65754.9,0.1,0.1,1,95,1.6,154.5,61495,60609-2020-48,POINT (-87.653382 41.812017)
60610,8,02/21/2021,02/27/2021,47,2900,120,7432.3,1521,54626,3898,139998.5,0.0,0.1,0,31,0.0,79.4,39019,60610-2021-8,POINT (-87.63581 41.90455)
60611,8,02/21/2021,02/27/2021,12,1935,37,5967.4,971,42614,2994,131419.2,0.0,0.0,0,14,0.0,43.2,32426,60611-2021-8,POINT (-87.620291 41.894734)
60612,19,05/03/2020,05/09/2020,86,506,251,1474.7,410,2267,1195,6607.2,0.2,0.3,4,17,11.7,49.5,34311,60612-2020-19,POINT (-87.687011 41.88004)
60612,21,05/17/2020,05/23/2020,64,647,186,1885.7,440,3180,1282,9268.2,0.1,0.2,3,22,8.7,64.1,34311,60612-2020-21,POINT (-87.687011 41.88004)
60612,25,06/14/2020,06/20/2020,7,716,20,2086.8,441,4910,1285,14310.3,0.0,0.2,0,25,0.0,72.9,34311,60612-2020-25,POINT (-87.687011 41.88004)
60612,29,07/12/2020,07/18/2020,19,796,55,2320,743,7341,2166,21395.5,0.0,0.1,1,29,2.9,84.5,34311,60612-2020-29,POINT (-87.687011 41.88004)
60612,30,07/19/2020,07/25/2020,19,815,55,2375.3,763,8104,2224,23619.2,0.0,0.1,0,29,0.0,84.5,34311,60612-2020-30,POINT (-87.687011 41.88004)
60612,31,07/26/2020,08/01/2020,17,832,50,2424.9,675,8779,1967,25586.5,0.0,0.1,0,29,0.0,84.5,34311,60612-2020-31,POINT (-87.687011 41.88004)
60612,32,08/02/2020,08/08/2020,16,848,47,2471.5,625,9404,1822,27408.1,0.0,0.1,0,29,0.0,84.5,34311,60612-2020-32,POINT (-87.687011 41.88004)
60603,35,08/23/2020,08/29/2020,1,12,85,1022.1,20,329,1704,28023.9,0.0,0.1,0,0,0.0,0.0,1174,60603-2020-35,POINT (-87.625473 41.880112)
60603,36,08/30/2020,09/05/2020,0,12,0,1022.1,26,355,2215,30238.5,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-36,POINT (-87.625473 41.880112)
60603,37,09/06/2020,09/12/2020,2,14,170,1192.5,20,375,1704,31942.1,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-37,POINT (-87.625473 41.880112)
60603,38,09/13/2020,09/19/2020,0,14,0,1192.5,27,402,2300,34241.9,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-38,POINT (-87.625473 41.880112)
60603,39,09/20/2020,09/26/2020,0,14,0,1192.5,38,440,3237,37478.7,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-39,POINT (-87.625473 41.880112)
60603,40,09/27/2020,10/03/2020,0,14,0,1192.5,35,475,2981,40460,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-40,POINT (-87.625473 41.880112)
60603,41,10/04/2020,10/10/2020,0,14,0,1192.5,22,497,1874,42333.9,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-41,POINT (-87.625473 41.880112)
60603,42,10/11/2020,10/17/2020,2,16,170,1362.9,37,534,3152,45485.5,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-42,POINT (-87.625473 41.880112)
60603,43,10/18/2020,10/24/2020,0,16,0,1362.9,34,568,2896,48381.6,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-43,POINT (-87.625473 41.880112)
60603,44,10/25/2020,10/31/2020,3,19,256,1618.4,38,606,3237,51618.4,0.1,0.0,0,0,0.0,0.0,1174,60603-2020-44,POINT (-87.625473 41.880112)
60603,45,11/01/2020,11/07/2020,0,19,0,1618.4,41,647,3492,55110.7,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-45,POINT (-87.625473 41.880112)
60603,46,11/08/2020,11/14/2020,5,24,426,2044.3,55,702,4685,59795.6,0.1,0.0,0,0,0.0,0.0,1174,60603-2020-46,POINT (-87.625473 41.880112)
60603,47,11/15/2020,11/21/2020,8,32,681,2725.7,65,767,5537,65332.2,0.2,0.1,0,0,0.0,0.0,1174,60603-2020-47,POINT (-87.625473 41.880112)
60608,1,01/03/2021,01/09/2021,199,6683,251,8437.6,2489,70443,3142,88937.6,0.1,0.1,3,123,3.8,155.3,79205,60608-2021-1,POINT (-87.670366 41.849879)
60608,51,12/13/2020,12/19/2020,200,6174,252,7795,2787,63684,3519,80404,0.1,0.1,5,114,6.3,143.9,79205,60608-2020-51,POINT (-87.670366 41.849879)
60609,41,10/04/2020,10/10/2020,71,2715,116,4415,1377,25772,2239,41909.1,0.1,0.1,1,83,1.6,135.0,61495,60609-2020-41,POINT (-87.653382 41.812017)
60604,39,09/20/2020,09/26/2020,0,30,0,3836.3,22,496,2813,63427.1,0.0,0.1,0,0,0.0,0.0,782,60604-2020-39,POINT (-87.629029 41.878153)
60604,40,09/27/2020,10/03/2020,0,30,0,3836.3,20,516,2558,65984.7,0.0,0.1,0,0,0.0,0.0,782,60604-2020-40,POINT (-87.629029 41.878153)
60604,41,10/04/2020,10/10/2020,2,32,256,4092.1,24,540,3069,69053.7,0.0,0.1,0,0,0.0,0.0,782,60604-2020-41,POINT (-87.629029 41.878153)
60604,42,10/11/2020,10/17/2020,1,33,128,4219.9,52,592,6650,75703.3,0.0,0.1,0,0,0.0,0.0,782,60604-2020-42,POINT (-87.629029 41.878153)
60604,43,10/18/2020,10/24/2020,1,34,128,4347.8,28,620,3581,79283.9,0.0,0.1,0,0,0.0,0.0,782,60604-2020-43,POINT (-87.629029 41.878153)
60604,44,10/25/2020,10/31/2020,6,40,767,5115.1,39,659,4987,84271.1,0.1,0.1,0,0,0.0,0.0,782,60604-2020-44,POINT (-87.629029 41.878153)
60604,45,11/01/2020,11/07/2020,10,50,1279,6393.9,60,719,7673,91943.7,0.2,0.1,0,0,0.0,0.0,782,60604-2020-45,POINT (-87.629029 41.878153)
60604,46,11/08/2020,11/14/2020,7,57,895,7289,58,777,7417,99360.6,0.2,0.1,0,0,0.0,0.0,782,60604-2020-46,POINT (-87.629029 41.878153)
60604,47,11/15/2020,11/21/2020,8,65,1023,8312,82,859,10486,109846.5,0.1,0.1,0,0,0.0,0.0,782,60604-2020-47,POINT (-87.629029 41.878153)
60604,48,11/22/2020,11/28/2020,6,71,767,9079.3,41,900,5243,115089.5,0.1,0.1,0,0,0.0,0.0,782,60604-2020-48,POINT (-87.629029 41.878153)
60604,49,11/29/2020,12/05/2020,1,72,128,9207.2,41,941,5243,120332.5,0.1,0.1,0,0,0.0,0.0,782,60604-2020-49,POINT (-87.629029 41.878153)
60604,50,12/06/2020,12/12/2020,2,74,256,9462.9,57,998,7289,127621.5,0.0,0.1,0,0,0.0,0.0,782,60604-2020-50,POINT (-87.629029 41.878153)
60604,51,12/13/2020,12/19/2020,0,74,0,9462.9,75,1073,9591,137212.3,0.0,0.1,0,0,0.0,0.0,782,60604-2020-51,POINT (-87.629029 41.878153)
60604,52,12/20/2020,12/26/2020,3,77,384,9846.5,49,1122,6266,143478.3,0.1,0.1,0,0,0.0,0.0,782,60604-2020-52,POINT (-87.629029 41.878153)
60604,53,12/27/2020,01/02/2021,1,78,128,9974.4,54,1176,6905,150383.6,0.0,0.1,0,0,0.0,0.0,782,60604-2020-53,POINT (-87.629029 41.878153)
60604,1,01/03/2021,01/09/2021,3,81,384,10358.1,67,1243,8568,158951.4,0.0,0.1,0,0,0.0,0.0,782,60604-2021-1,POINT (-87.629029 41.878153)
60604,2,01/10/2021,01/16/2021,3,84,384,10741.7,65,1308,8312,167263.4,0.1,0.1,0,0,0.0,0.0,782,60604-2021-2,POINT (-87.629029 41.878153)
60604,3,01/17/2021,01/23/2021,0,84,0,10741.7,42,1350,5371,172634.3,0.0,0.1,0,0,0.0,0.0,782,60604-2021-3,POINT (-87.629029 41.878153)
60610,24,06/07/2020,06/13/2020,6,264,15,676.6,437,3134,1120,8032,0.0,0.1,1,8,2.6,20.5,39019,60610-2020-24,POINT (-87.63581 41.90455)
60610,28,07/05/2020,07/11/2020,27,349,69,894.4,849,5964,2176,15284.9,0.0,0.1,1,10,2.6,25.6,39019,60610-2020-28,POINT (-87.63581 41.90455)
60607,36,08/30/2020,09/05/2020,20,658,68,2223.6,856,9598,2893,32435.5,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-36,POINT (-87.652727 41.876104)
60606,17,04/19/2020,04/25/2020,2,15,64,483.7,52,183,1677,5901.3,0.2,0.2,0,0,0.0,0.0,3101,60606-2020-17,POINT (-87.63676 41.882634)
60606,32,08/02/2020,08/08/2020,3,49,97,1580.1,98,1768,3160,57013.9,0.0,0.1,0,1,0.0,32.2,3101,60606-2020-32,POINT (-87.63676 41.882634)
60607,32,08/02/2020,08/08/2020,30,578,101,1953.3,593,6398,2004,21621.4,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-32,POINT (-87.652727 41.876104)
60609,49,11/29/2020,12/05/2020,328,5003,533,8135.6,2369,42805,3852,69607.3,0.2,0.1,7,102,11.4,165.9,61495,60609-2020-49,POINT (-87.653382 41.812017)
60610,41,10/04/2020,10/10/2020,53,768,136,1968.3,1340,18435,3434,47246.2,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-41,POINT (-87.63581 41.90455)
60609,52,12/20/2020,12/26/2020,136,5601,221,9108.1,1611,48869,2620,79468.2,0.1,0.1,2,115,3.3,187.0,61495,60609-2020-52,POINT (-87.653382 41.812017)
60609,53,12/27/2020,01/02/2021,173,5774,281,9389.4,1736,50605,2823,82291.2,0.1,0.1,1,116,1.6,188.6,61495,60609-2020-53,POINT (-87.653382 41.812017)
60609,2,01/10/2021,01/16/2021,149,6117,242,9947.2,1960,54606,3187,88797.5,0.1,0.1,4,122,6.5,198.4,61495,60609-2021-2,POINT (-87.653382 41.812017)
60609,3,01/17/2021,01/23/2021,143,6260,232,10179.7,1795,56401,2919,91716.4,0.1,0.1,2,124,3.3,201.6,61495,60609-2021-3,POINT (-87.653382 41.812017)
60609,4,01/24/2021,01/30/2021,102,6362,166,10345.6,1746,58147,2839,94555.7,0.1,0.1,3,127,4.9,206.5,61495,60609-2021-4,POINT (-87.653382 41.812017)
60609,5,01/31/2021,02/06/2021,85,6447,138,10483.8,1391,59538,2262,96817.6,0.1,0.1,4,131,6.5,213.0,61495,60609-2021-5,POINT (-87.653382 41.812017)
60612,33,08/09/2020,08/15/2020,24,872,70,2541.5,710,10114,2069,29477.4,0.0,0.1,2,31,5.8,90.4,34311,60612-2020-33,POINT (-87.687011 41.88004)
60612,35,08/23/2020,08/29/2020,33,922,96,2687.2,900,11760,2623,34274.7,0.0,0.1,0,31,0.0,90.4,34311,60612-2020-35,POINT (-87.687011 41.88004)
60612,36,08/30/2020,09/05/2020,18,940,52,2739.6,782,12542,2279,36553.9,0.0,0.1,0,31,0.0,90.4,34311,60612-2020-36,POINT (-87.687011 41.88004)
60612,37,09/06/2020,09/12/2020,16,956,47,2786.3,718,13260,2093,38646.5,0.0,0.1,0,31,0.0,90.4,34311,60612-2020-37,POINT (-87.687011 41.88004)
60612,39,09/20/2020,09/26/2020,18,997,52,2905.8,1349,15680,3932,45699.6,0.0,0.1,0,31,0.0,90.4,34311,60612-2020-39,POINT (-87.687011 41.88004)
60612,40,09/27/2020,10/03/2020,18,1015,52,2958.2,1145,16825,3337,49036.8,0.0,0.1,0,31,0.0,90.4,34311,60612-2020-40,POINT (-87.687011 41.88004)
60610,42,10/11/2020,10/17/2020,65,833,167,2134.9,1479,19914,3790,51036.7,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-42,POINT (-87.63581 41.90455)
60610,43,10/18/2020,10/24/2020,87,920,223,2357.8,1596,21510,4090,55127,0.1,0.0,0,10,0.0,25.6,39019,60610-2020-43,POINT (-87.63581 41.90455)
60612,41,10/04/2020,10/10/2020,41,1056,120,3077.7,1032,17857,3008,52044.5,0.0,0.1,0,31,0.0,90.4,34311,60612-2020-41,POINT (-87.687011 41.88004)
60612,42,10/11/2020,10/17/2020,44,1100,128,3206,1077,18934,3139,55183.5,0.0,0.1,0,31,0.0,90.4,34311,60612-2020-42,POINT (-87.687011 41.88004)
60612,43,10/18/2020,10/24/2020,89,1189,259,3465.4,1435,20369,4182,59365.8,0.1,0.1,0,31,0.0,90.4,34311,60612-2020-43,POINT (-87.687011 41.88004)
60612,44,10/25/2020,10/31/2020,104,1293,303,3768.5,1402,21771,4086,63452,0.1,0.1,0,31,0.0,90.4,34311,60612-2020-44,POINT (-87.687011 41.88004)
60612,45,11/01/2020,11/07/2020,156,1449,455,4223.1,1371,23142,3996,67447.8,0.1,0.1,0,31,0.0,90.4,34311,60612-2020-45,POINT (-87.687011 41.88004)
60612,46,11/08/2020,11/14/2020,207,1656,603,4826.4,1991,25133,5803,73250.6,0.1,0.1,2,33,5.8,96.2,34311,60612-2020-46,POINT (-87.687011 41.88004)
60612,48,11/22/2020,11/28/2020,140,2018,408,5881.5,2184,30073,6365,87648.3,0.1,0.1,1,37,2.9,107.8,34311,60612-2020-48,POINT (-87.687011 41.88004)
60612,49,11/29/2020,12/05/2020,181,2199,528,6409,2205,32278,6426,94074.8,0.1,0.1,8,45,23.3,131.2,34311,60612-2020-49,POINT (-87.687011 41.88004)
60612,50,12/06/2020,12/12/2020,140,2339,408,6817.1,2262,34540,6593,100667.4,0.1,0.1,2,47,5.8,137.0,34311,60612-2020-50,POINT (-87.687011 41.88004)
60612,51,12/13/2020,12/19/2020,104,2443,303,7120.2,2110,36650,6150,106817.1,0.1,0.1,2,49,5.8,142.8,34311,60612-2020-51,POINT (-87.687011 41.88004)
60612,52,12/20/2020,12/26/2020,56,2499,163,7283.4,1720,38370,5013,111830,0.0,0.1,1,50,2.9,145.7,34311,60612-2020-52,POINT (-87.687011 41.88004)
60612,53,12/27/2020,01/02/2021,100,2599,292,7574.8,1430,39800,4168,115997.8,0.1,0.1,4,54,11.7,157.4,34311,60612-2020-53,POINT (-87.687011 41.88004)
60610,22,05/24/2020,05/30/2020,17,247,44,633,365,2321,935,5948.4,0.1,0.1,1,6,2.6,15.4,39019,60610-2020-22,POINT (-87.63581 41.90455)
60610,29,07/12/2020,07/18/2020,23,372,59,953.4,917,6881,2350,17635,0.0,0.1,0,10,0.0,25.6,39019,60610-2020-29,POINT (-87.63581 41.90455)
60610,30,07/19/2020,07/25/2020,27,399,69,1022.6,771,7652,1976,19611,0.0,0.1,0,10,0.0,25.6,39019,60610-2020-30,POINT (-87.63581 41.90455)
60610,31,07/26/2020,08/01/2020,20,419,51,1073.8,867,8519,2222,21833,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-31,POINT (-87.63581 41.90455)
60610,32,08/02/2020,08/08/2020,22,441,56,1130.2,773,9292,1981,23814,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-32,POINT (-87.63581 41.90455)
60610,33,08/09/2020,08/15/2020,20,461,51,1181.5,869,10161,2227,26041.2,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-33,POINT (-87.63581 41.90455)
60610,35,08/23/2020,08/29/2020,22,522,56,1337.8,825,11921,2114,30551.8,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-35,POINT (-87.63581 41.90455)
60610,36,08/30/2020,09/05/2020,34,556,87,1424.9,971,12892,2488,33040.3,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-36,POINT (-87.63581 41.90455)
60610,37,09/06/2020,09/12/2020,35,591,90,1514.6,809,13701,2073,35113.7,0.1,0.0,0,10,0.0,25.6,39019,60610-2020-37,POINT (-87.63581 41.90455)
60610,38,09/13/2020,09/19/2020,47,638,120,1635.1,1214,14915,3111,38225,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-38,POINT (-87.63581 41.90455)
60610,39,09/20/2020,09/26/2020,37,675,95,1729.9,979,15894,2509,40734,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-39,POINT (-87.63581 41.90455)
60610,40,09/27/2020,10/03/2020,40,715,102,1832.4,1201,17095,3078,43812,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-40,POINT (-87.63581 41.90455)
60612,1,01/03/2021,01/09/2021,104,2703,303,7877.9,2291,42091,6677,122674.9,0.1,0.1,0,54,0.0,157.4,34311,60612-2021-1,POINT (-87.687011 41.88004)
60612,3,01/17/2021,01/23/2021,60,2867,175,8355.9,2266,46732,6604,136201.2,0.0,0.1,2,57,5.8,166.1,34311,60612-2021-3,POINT (-87.687011 41.88004)
60614,4,01/24/2021,01/30/2021,79,4524,111,6344.3,3308,97619,4639,136897.7,0.0,0.0,0,86,0.0,120.6,71308,60614-2021-4,POINT (-87.652064 41.922605)
60611,16,04/12/2020,04/18/2020,8,72,25,222,123,514,379,1585.1,0.1,0.1,0,0,0.0,0.0,32426,60611-2020-16,POINT (-87.620291 41.894734)
60611,21,05/17/2020,05/23/2020,10,124,31,382.4,380,2076,1172,6402.3,0.0,0.1,0,2,0.0,6.2,32426,60611-2020-21,POINT (-87.620291 41.894734)
60611,23,05/31/2020,06/06/2020,9,148,28,456.4,366,2842,1129,8764.6,0.0,0.1,0,2,0.0,6.2,32426,60611-2020-23,POINT (-87.620291 41.894734)
60611,26,06/21/2020,06/27/2020,12,175,37,539.7,527,4354,1625,13427.5,0.0,0.1,0,3,0.0,9.3,32426,60611-2020-26,POINT (-87.620291 41.894734)
60611,27,06/28/2020,07/04/2020,21,196,65,604.5,537,4891,1656,15083.6,0.0,0.1,0,3,0.0,9.3,32426,60611-2020-27,POINT (-87.620291 41.894734)
60614,5,01/31/2021,02/06/2021,76,4600,107,6450.9,3186,100805,4468,141365.6,0.0,0.0,0,86,0.0,120.6,71308,60614-2021-5,POINT (-87.652064 41.922605)
60614,6,02/07/2021,02/13/2021,69,4669,97,6547.7,3374,104179,4732,146097.2,0.0,0.0,1,87,1.4,122.0,71308,60614-2021-6,POINT (-87.652064 41.922605)
60610,44,10/25/2020,10/31/2020,191,1111,490,2847.3,2277,23787,5836,60962.6,0.1,0.0,1,11,2.6,28.2,39019,60610-2020-44,POINT (-87.63581 41.90455)
60610,48,11/22/2020,11/28/2020,99,1903,254,4877.1,1780,32766,4562,83974.5,0.1,0.1,1,16,2.6,41.0,39019,60610-2020-48,POINT (-87.63581 41.90455)
60610,49,11/29/2020,12/05/2020,128,2031,328,5205.2,1709,34475,4380,88354.4,0.1,0.1,1,17,2.6,43.6,39019,60610-2020-49,POINT (-87.63581 41.90455)
60610,51,12/13/2020,12/19/2020,79,2225,202,5702.4,2232,38389,5720,98385.4,0.0,0.1,1,24,2.6,61.5,39019,60610-2020-51,POINT (-87.63581 41.90455)
60610,2,01/10/2021,01/16/2021,79,2594,202,6648,1685,45403,4318,116361.3,0.0,0.1,0,26,0.0,66.6,39019,60610-2021-2,POINT (-87.63581 41.90455)
60610,4,01/24/2021,01/30/2021,62,2734,159,7006.8,1569,48620,4021,124606,0.0,0.1,1,28,2.6,71.8,39019,60610-2021-4,POINT (-87.63581 41.90455)
60611,28,07/05/2020,07/11/2020,27,223,83,687.7,814,5705,2510,17593.9,0.0,0.1,0,3,0.0,9.3,32426,60611-2020-28,POINT (-87.620291 41.894734)
60611,32,08/02/2020,08/08/2020,20,306,62,943.7,647,8577,1995,26451,0.0,0.0,0,3,0.0,9.3,32426,60611-2020-32,POINT (-87.620291 41.894734)
60611,33,08/09/2020,08/15/2020,29,335,89,1033.1,813,9390,2507,28958.2,0.0,0.0,0,3,0.0,9.3,32426,60611-2020-33,POINT (-87.620291 41.894734)
60611,35,08/23/2020,08/29/2020,19,373,59,1150.3,772,11000,2381,33923.4,0.0,0.0,1,4,3.1,12.3,32426,60611-2020-35,POINT (-87.620291 41.894734)
60610,5,01/31/2021,02/06/2021,40,2774,102,7109.4,1494,50114,3829,128434.9,0.0,0.1,2,30,5.1,76.9,39019,60610-2021-5,POINT (-87.63581 41.90455)
60610,6,02/07/2021,02/13/2021,44,2818,113,7222.1,1564,51678,4008,132443.2,0.0,0.1,1,31,2.6,79.4,39019,60610-2021-6,POINT (-87.63581 41.90455)
60610,7,02/14/2021,02/20/2021,35,2853,90,7311.8,1427,53105,3657,136100.4,0.0,0.1,0,31,0.0,79.4,39019,60610-2021-7,POINT (-87.63581 41.90455)
60611,37,09/06/2020,09/12/2020,21,414,65,1276.8,693,12469,2137,38453.7,0.0,0.0,0,4,0.0,12.3,32426,60611-2020-37,POINT (-87.620291 41.894734)
60611,38,09/13/2020,09/19/2020,24,438,74,1350.8,862,13331,2658,41112.1,0.0,0.0,0,4,0.0,12.3,32426,60611-2020-38,POINT (-87.620291 41.894734)
60611,39,09/20/2020,09/26/2020,26,464,80,1431,855,14186,2637,43748.8,0.0,0.0,0,4,0.0,12.3,32426,60611-2020-39,POINT (-87.620291 41.894734)
60614,7,02/14/2021,02/20/2021,59,4728,83,6630.4,3314,107493,4647,150744.7,0.0,0.0,0,87,0.0,122.0,71308,60614-2021-7,POINT (-87.652064 41.922605)
60614,8,02/21/2021,02/27/2021,58,4786,81,6711.7,3388,110881,4751,155495.9,0.0,0.0,2,89,2.8,124.8,71308,60614-2021-8,POINT (-87.652064 41.922605)
60615,19,05/03/2020,05/09/2020,31,275,75,661.6,330,1693,794,4073.3,0.1,0.2,1,11,2.4,26.5,41563,60615-2020-19,POINT (-87.602725 41.801993)
60611,45,11/01/2020,11/07/2020,149,919,460,2834.1,1658,22402,5113,69086.5,0.1,0.0,1,5,3.1,15.4,32426,60611-2020-45,POINT (-87.620291 41.894734)
60611,46,11/08/2020,11/14/2020,151,1070,466,3299.8,1489,23891,4592,73678.5,0.1,0.1,0,5,0.0,15.4,32426,60611-2020-46,POINT (-87.620291 41.894734)
60611,47,11/15/2020,11/21/2020,128,1198,395,3694.6,1955,25846,6029,79707.6,0.1,0.1,0,5,0.0,15.4,32426,60611-2020-47,POINT (-87.620291 41.894734)
60611,40,09/27/2020,10/03/2020,26,490,80,1511.1,924,15110,2850,46598.4,0.0,0.0,0,4,0.0,12.3,32426,60611-2020-40,POINT (-87.620291 41.894734)
60611,42,10/11/2020,10/17/2020,37,561,114,1730.1,1228,17515,3787,54015.3,0.0,0.0,0,4,0.0,12.3,32426,60611-2020-42,POINT (-87.620291 41.894734)
60611,43,10/18/2020,10/24/2020,92,653,284,2013.8,1603,19118,4944,58958.9,0.1,0.0,0,4,0.0,12.3,32426,60611-2020-43,POINT (-87.620291 41.894734)
60611,49,11/29/2020,12/05/2020,89,1372,274,4231.2,1319,28550,4068,88046.6,0.1,0.1,0,6,0.0,18.5,32426,60611-2020-49,POINT (-87.620291 41.894734)
60611,50,12/06/2020,12/12/2020,70,1442,216,4447,1144,29694,3528,91574.7,0.1,0.1,1,7,3.1,21.6,32426,60611-2020-50,POINT (-87.620291 41.894734)
60611,53,12/27/2020,01/02/2021,82,1635,253,5042.3,1041,33383,3210,102951.3,0.1,0.1,1,11,3.1,33.9,32426,60611-2020-53,POINT (-87.620291 41.894734)
60611,1,01/03/2021,01/09/2021,84,1719,259,5301.3,1616,34999,4984,107935,0.0,0.1,0,11,0.0,33.9,32426,60611-2021-1,POINT (-87.620291 41.894734)
60611,3,01/17/2021,01/23/2021,45,1821,139,5615.9,1164,37365,3590,115231.6,0.0,0.1,1,12,3.1,37.0,32426,60611-2021-3,POINT (-87.620291 41.894734)
60611,4,01/24/2021,01/30/2021,34,1855,105,5720.7,1173,38538,3618,118849.1,0.0,0.1,0,12,0.0,37.0,32426,60611-2021-4,POINT (-87.620291 41.894734)
60611,5,01/31/2021,02/06/2021,29,1884,89,5810.2,1164,39702,3590,122438.8,0.0,0.1,1,13,3.1,40.1,32426,60611-2021-5,POINT (-87.620291 41.894734)
60615,20,05/10/2020,05/16/2020,28,303,67,729,403,2096,970,5042.9,0.1,0.2,3,14,7.2,33.7,41563,60615-2020-20,POINT (-87.602725 41.801993)
60615,21,05/17/2020,05/23/2020,30,333,72,801.2,510,2606,1227,6270,0.1,0.1,0,14,0.0,33.7,41563,60615-2020-21,POINT (-87.602725 41.801993)
60615,22,05/24/2020,05/30/2020,21,354,50,851.7,433,3039,1042,7311.8,0.1,0.1,0,14,0.0,33.7,41563,60615-2020-22,POINT (-87.602725 41.801993)
60615,23,05/31/2020,06/06/2020,11,365,26,878.2,408,3447,982,8293.4,0.1,0.1,1,15,2.4,36.1,41563,60615-2020-23,POINT (-87.602725 41.801993)
